6496,19637,1.012
6496,19638,1.707
6496,19639,2.111
6496,19640,1.267
6496,19641,1.476
6496,19642,1.611
6496,19643,1.102
6496,19644,1.199
6496,19645,1.601
6496,19646,1.0
6496,19647,1.257
6496,19648,0.515
6496,19701,0.38
6496,19702,0.2
6496,19703,0.199
6496,19704,0.199
6496,19705,0.204
6496,19706,0.204
6496,19707,0.202
6496,19708,0.199
6496,19709,0.2
6496,19710,1.495
6496,19711,0.234
6496,19712,1.881
6496,19713,2.547
6496,19714,0.196
6496,19715,0.194
6496,19716,0.193
6496,19717,0.246
6496,19718,1.444
6496,19719,0.902
6496,19535,0.211
6496,19536,0.576
6496,19537,1.134
6496,19538,0.546
6496,19539,0.593
6496,20004,0.202
6496,19501,0.191
6496,19502,0.23
6496,19503,0.184
6496,19504,0.193
6496,19505,0.183
6496,19506,0.171
6496,19507,0.198
6496,19508,0.146
6496,19509,0.205
6496,19510,0.144
6496,19511,0.198
6496,19512,1.206
6496,19513,2.961
6496,19514,1.073
6496,19515,0.284
6496,19516,0.255
6496,19517,0.262
6496,19518,1.456
6496,19519,1.038
6496,19520,0.246
6496,19521,0.331
6496,19522,0.189
6496,19523,0.25
6496,19524,0.174
6496,19525,0.201
6496,19526,0.141
6496,19527,0.196
6496,19528,0.136
6496,19529,0.193
6496,19530,1.828
6496,19531,0.354
6496,19532,2.93
6496,19533,0.417
6496,19534,0.145
6496,19543,0.604
6496,19540,1.505
6496,19541,2.85
6496,19542,3.497
6496,19544,0.64
6496,20102,0.374
6496,20101,0.357
6496,20106,0.223
6496,20103,0.375
6496,20104,0.229
6496,20105,0.206
6496,20114,0.195
6496,20115,0.299
6496,20116,0.405
6496,20117,0.307
6496,20118,2.063
6496,20119,1.246
6496,20107,0.225
6496,20108,0.206
6496,20109,0.201
6496,20110,0.279
6496,20111,0.203
6496,20112,1.865
6496,20113,1.959
6496,20140,0.876
6496,20141,0.662
6496,20142,0.438
6496,20143,0.28
6496,20144,0.428
6496,20145,0.408
6496,20146,0.476
6496,20147,0.401
6496,20148,0.456
6496,20201,0.189
6496,20202,0.136
6496,20203,0.173
6496,20204,0.118
6496,20205,0.161
6496,20206,0.151
6496,20207,0.143
6496,20208,0.163
6496,20209,0.118
6496,20210,0.165
6496,20211,0.114
6496,20120,0.197
6496,20121,0.195
6496,20122,1.367
6496,20123,0.792
6496,20124,0.419
6496,20125,0.389
6496,20126,0.33
6496,20127,1.309
6496,20128,0.728
6496,20129,0.325
6496,20130,2.188
6496,20131,3.371
6496,20132,2.345
6496,20133,0.785
6496,20134,0.926
6496,20135,0.478
6496,20136,0.8
6496,20137,0.528
6496,20138,2.445
6496,20139,3.027
6496,20232,1.611
6496,20233,0.133
6496,20234,0.139
6496,20235,0.19
6496,20236,0.262
6496,20237,2.689
6496,20238,0.667
6496,20239,1.65
6496,20240,2.772
6496,20241,1.845
6496,20242,1.755
6496,20243,1.311
6496,20244,1.546
6496,20245,2.843
6496,20246,1.922
6496,20247,1.238
6496,20248,0.266
6496,20301,0.293
6496,20302,0.26
6496,20303,0.254
6496,20212,1.896
6496,20213,1.44
6496,20214,0.257
6496,20215,0.219
6496,20216,0.195
6496,20217,0.977
6496,20218,2.426
6496,20219,1.628
6496,20220,0.711
6496,20221,1.17
6496,20222,0.21
6496,20223,0.138
6496,20224,0.174
6496,20225,0.171
6496,20226,0.122
6496,20227,0.187
6496,20228,1.386
6496,20229,0.365
6496,20230,0.178
6496,20231,1.692
6496,20324,1.059
6496,20325,1.065
6496,20326,1.56
6496,20327,0.776
6496,20328,0.343
6496,20329,0.148
6496,20330,0.138
6496,20331,1.699
6496,20332,1.616
6496,20333,1.16
6496,20334,2.009
6496,20335,1.112
6496,20336,1.984
6496,20337,2.461
6496,20338,0.518
6496,20339,2.591
6496,20340,1.338
6496,20341,0.775
6496,20342,0.305
6496,20343,0.872
6496,20344,2.57
6496,20345,2.564
6496,20346,1.287
6496,20347,0.48
6496,20348,0.436
6496,20401,0.358
6496,20402,0.245
6496,20403,0.223
6496,20404,0.216
6496,20405,0.228
6496,20406,0.236
6496,20407,0.231
6496,20408,0.214
6496,20409,0.212
6496,20410,0.228
6496,20411,0.232
6496,20412,1.941
6496,20413,2.295
6496,20414,0.296
6496,20415,2.143
6496,20416,2.745
6496,20417,1.848
6496,20418,2.212
6496,20419,0.828
6496,20420,0.2
6496,20421,0.214
6496,20422,0.213
6496,20423,0.201
6496,20424,0.191
6496,20425,0.204
6496,20426,0.215
6496,20427,0.207
6496,20428,0.193
6496,20429,2.828
6496,20430,0.302
6496,20431,1.689
6496,20432,1.668
6496,20433,0.197
6496,20434,0.21
6496,20435,0.208
6496,20436,0.214
6496,20437,0.495
6496,20438,1.54
6496,20439,0.794
6496,20440,1.356
6496,20441,2.964
6496,20442,0.889
6496,20443,0.682
6496,20444,0.594
6496,20445,0.55
6496,20446,1.419
6496,20447,0.847
6496,20448,1.272
6496,20501,0.151
6496,20502,0.167
6496,20503,0.22
6496,20504,0.206
6496,20505,0.206
6496,20506,0.224
6496,20507,0.223
6496,20508,0.217
6496,20509,0.205
6496,20510,0.206
6496,20511,0.223
6496,20512,1.929
6496,20513,1.935
6496,20514,0.214
6496,20515,1.738
6496,20516,1.985
6496,20517,0.291
6496,20518,0.221
6496,20519,1.132
6496,20520,0.415
6496,20521,0.365
6496,20522,0.639
6496,20523,1.145
6496,20524,2.09
6496,20525,0.844
6496,20526,0.574
6496,20527,0.407
6496,20528,0.662
6496,20304,0.253
6496,20305,0.201
6496,20306,0.19
6496,20307,0.242
6496,20308,0.225
6496,20309,0.177
6496,20310,0.22
6496,20311,0.172
6496,20312,1.897
6496,20313,2.108
6496,20314,0.276
6496,20315,1.914
6496,20316,1.444
6496,20317,0.17
6496,20318,0.142
6496,20319,0.142
6496,20320,0.208
6496,20321,0.173
6496,20322,0.641
6496,20323,0.24
6496,20601,0.451
6496,20602,0.429
6496,20603,0.375
6496,20604,0.368
6496,20605,0.343
6496,20606,0.274
6496,20607,0.242
6496,20608,0.23
6496,20609,0.314
6496,20610,0.269
6496,20611,0.275
6496,20612,1.849
6496,20613,2.056
6496,20614,0.234
6496,20615,0.612
6496,20616,0.238
6496,20617,0.202
6496,20618,0.212
6496,20619,0.198
6496,20620,0.182
6496,20621,0.463
6496,20622,0.372
6496,20623,0.29
6496,20624,1.856
6496,20625,1.521
6496,20626,0.714
6496,20627,0.876
6496,20628,2.723
6496,20629,1.56
6496,20630,1.881
6496,20631,2.603
6496,20632,2.064
6496,20633,0.431
6496,20634,0.413
6496,20635,0.344
6496,20636,0.259
6496,20637,0.265
6496,20638,0.338
6496,20639,0.279
6496,20640,0.239
6496,20641,0.298
6496,20642,1.737
6496,20643,0.864
6496,20644,0.437
6496,20645,0.552
6496,20646,0.556
6496,20647,1.296
6496,20648,1.953
6496,20541,0.819
6496,20529,3.429
6496,20530,2.409
6496,20531,3.233
6496,20532,3.782
6496,20533,1.343
6496,20534,0.941
6496,20535,2.839
6496,20536,1.964
6496,20537,1.236
6496,20538,0.522
6496,20539,1.668
6496,20540,2.6
6496,20545,1.586
6496,20542,2.815
6496,20543,6.067
6496,20544,0.918
6496,20546,0.981
6496,20547,1.487
6496,20548,0.465
6496,20702,0.554
6496,20701,0.555
6496,20903,0.248
6496,20904,0.202
6496,20905,0.233
6496,20906,0.21
6496,20907,0.198
6496,20908,0.195
6496,20909,0.212
6496,20910,0.219
6496,20911,0.199
6496,20912,0.187
6496,20913,0.191
6496,20914,1.974
6496,20915,2.796
6496,20916,0.57
6496,20917,0.512
6496,20918,1.375
6496,20919,1.509
6496,20920,0.244
6496,20921,0.256
6496,20922,0.541
6496,20923,0.563
6496,20924,0.29
6496,20925,0.553
6496,20926,0.618
6496,20927,1.385
6496,20703,0.486
6496,20704,0.469
6496,20705,0.213
6496,20706,0.24
6496,20707,0.182
6496,20708,0.259
6496,20709,0.323
6496,20710,0.266
6496,20711,0.22
6496,20712,0.177
6496,20713,0.163
6496,20714,0.117
6496,20715,0.144
6496,20716,0.146
6496,20717,0.374
6496,20718,2.776
6496,20719,2.096
6496,20720,2.028
6496,20721,2.808
6496,20722,0.866
6496,20723,1.15
6496,20724,0.252
6496,20725,0.249
6496,20726,0.283
6496,20727,0.253
6496,20728,0.247
6496,20729,0.305
6496,20730,0.304
6496,20731,1.852
6496,20732,1.686
6496,20733,0.289
6496,20734,0.25
6496,20735,0.208
6496,20736,0.185
6496,20737,0.194
6496,20738,0.232
6496,20739,0.174
6496,20740,0.187
6496,20741,0.33
6496,20742,0.541
6496,20743,0.808
6496,20744,0.427
6496,20745,0.448
6496,20746,0.439
6496,20747,0.58
6496,20748,0.146
6496,20801,0.139
6496,20802,0.276
6496,20803,0.286
6496,20804,0.243
6496,20805,0.195
6496,20806,0.2
6496,20807,0.252
6496,20808,0.226
6496,20809,0.221
6496,20810,0.218
6496,20811,0.215
6496,20812,0.226
6496,20813,0.223
6496,20814,1.884
6496,20815,2.697
6496,20816,0.113
6496,20817,0.193
6496,20818,0.348
6496,20819,0.841
6496,20820,0.218
6496,20821,0.827
6496,20822,0.758
6496,20823,0.426
6496,20824,2.873
6496,20825,1.938
6496,20826,0.376
6496,20827,1.925
6496,20828,0.986
6496,20829,2.055
6496,20830,3.273
6496,20831,3.198
6496,20832,3.912
6496,20833,0.977
6496,20834,0.303
6496,20835,1.434
6496,20836,2.619
6496,20837,3.056
6496,20838,3.594
6496,20839,4.035
6496,20840,3.972
6496,20841,1.853
6496,20842,0.888
6496,20843,1.63
6496,20844,1.167
6496,20845,1.468
6496,20846,0.422
6496,20847,0.499
6496,20848,0.469
6496,20901,0.306
6496,20902,0.295
6496,21128,0.649
6496,21129,0.583
6496,21130,2.489
6496,21131,2.451
6496,21132,2.881
6496,21133,0.377
6496,21134,0.376
6496,21135,0.381
6496,21136,0.386
6496,21137,0.387
6496,21138,0.387
6496,21139,0.381
6496,21140,0.396
6496,21141,3.746
6496,21142,1.985
6496,21143,0.576
6496,21144,0.401
6496,21145,0.55
6496,21146,0.748
6496,21147,0.819
6496,21148,0.752
6496,21201,0.73
6496,21202,0.746
6496,21203,0.797
6496,21204,0.465
6496,20928,1.959
6496,20929,1.479
6496,20930,0.669
6496,20931,1.885
6496,20932,0.928
6496,20933,0.289
6496,20934,0.705
6496,20935,0.295
6496,20936,0.855
6496,20937,0.284
6496,20938,2.892
6496,20939,4.445
6496,20940,0.827
6496,20941,0.612
6496,20942,1.581
6496,20943,0.931
6496,20944,1.455
6496,20945,0.429
6496,20946,0.593
6496,20947,0.623
6496,20948,0.352
6496,21001,0.328
6496,21002,0.326
6496,21003,0.309
6496,21004,0.305
6496,21005,0.314
6496,21006,0.271
6496,21007,0.249
6496,21008,0.243
6496,21009,0.233
6496,21010,0.233
6496,21011,0.247
6496,21012,0.247
6496,21013,0.264
6496,21014,1.934
6496,21015,2.257
6496,21016,0.208
6496,21017,0.217
6496,21018,0.526
6496,21019,2.752
6496,21020,2.06
6496,21021,0.409
6496,21022,0.828
6496,21023,0.669
6496,21024,2.545
6496,21025,3.218
6496,21026,1.955
6496,21027,0.517
6496,21028,0.191
6496,21029,0.486
6496,21030,0.209
6496,21031,2.111
6496,21032,1.674
6496,21033,0.187
6496,21034,0.186
6496,21035,0.198
6496,21036,1.337
6496,21037,1.483
6496,21038,1.538
6496,21039,2.277
6496,21040,2.14
6496,21041,0.497
6496,21042,1.583
6496,21043,1.112
6496,21044,1.177
6496,21045,0.82
6496,21046,0.398
6496,21047,0.663
6496,21048,0.579
6496,21101,0.489
6496,21102,0.258
6496,21103,0.247
6496,21104,0.237
6496,21105,0.226
6496,21106,0.23
6496,21107,0.225
6496,21108,0.165
6496,21109,0.154
6496,21110,0.148
6496,21111,0.152
6496,21112,0.163
6496,21113,0.155
6496,21114,0.196
6496,21115,0.18
6496,21116,0.113
6496,21117,0.125
6496,21118,0.682
6496,21119,2.635
6496,21120,0.354
6496,21121,3.41
6496,21122,0.84
6496,21123,1.094
6496,21124,1.532
6496,21125,2.978
6496,21126,2.266
6496,21127,1.06
6496,21219,2.737
6496,21220,0.197
6496,21221,0.264
6496,21222,0.258
6496,21223,0.257
6496,21224,0.323
6496,21225,3.368
6496,21226,1.433
6496,21227,1.864
6496,21228,1.202
6496,21229,1.516
6496,21230,0.499
6496,21231,1.905
6496,21232,1.705
6496,21233,2.833
6496,21234,0.602
6496,21235,1.78
6496,21236,1.906
6496,21237,0.376
6496,21238,0.323
6496,21239,0.323
6496,21240,0.342
6496,21241,0.339
6496,21242,0.332
6496,21243,0.417
6496,21244,0.467
6496,21205,0.233
6496,21206,0.391
6496,21207,0.465
6496,21208,0.378
6496,21209,0.2
6496,21210,0.2
6496,21211,0.201
6496,21212,0.2
6496,21213,0.198
6496,21214,0.196
6496,21215,0.19
6496,21216,0.152
6496,21217,0.117
6496,21218,0.359
6496,21245,0.373
6496,21246,0.358
6496,21247,0.37
6496,21248,0.433
6496,21608,0.155
6496,21609,0.132
6496,21607,0.21
6496,21547,1.382
6496,21548,0.222
6496,21601,0.28
6496,21602,0.267
6496,21603,0.264
6496,21604,0.255
6496,21605,0.214
6496,21606,0.212
6496,21620,0.157
6496,21621,0.128
6496,21622,1.6
6496,21623,0.229
6496,21624,0.298
6496,21625,0.29
6496,21626,0.311
6496,21627,0.326
6496,21628,0.384
6496,21629,0.285
6496,21630,0.15
6496,21631,1.67
6496,21632,1.344
6496,21633,0.135
6496,21634,0.175
6496,21635,0.141
6496,21636,0.162
6496,21637,1.783
6496,21638,0.35
6496,21639,2.118
6496,21640,2.872
6496,21641,1.363
6496,21642,0.635
6496,21643,1.668
6496,21644,1.834
6496,21645,1.938
6496,21646,0.538
6496,21647,0.459
6496,21648,0.355
6496,21701,0.254
6496,21610,0.174
6496,21611,0.165
6496,21612,0.13
6496,21613,0.181
6496,21614,1.572
6496,21615,0.169
6496,21616,0.128
6496,21617,1.242
6496,21618,2.758
6496,21619,0.26
6496,21804,0.141
6496,21805,0.168
6496,21806,0.219
6496,21807,0.204
6496,21808,0.202
6496,21809,0.213
6496,21810,0.231
6496,21811,0.218
6496,21812,1.962
6496,21813,2.374
6496,21814,0.89
6496,21815,0.152
6496,21816,0.146
6496,21817,0.271
6496,21818,0.557
6496,21819,0.193
6496,21820,0.202
6496,21821,0.134
6496,21822,0.17
6496,21823,0.167
6496,21824,0.231
6496,21825,0.833
6496,21826,2.33
6496,21827,0.189
6496,21828,0.401
6496,21829,0.217
6496,21830,0.263
6496,21831,0.359
6496,21832,0.229
6496,21833,0.293
6496,21834,0.248
6496,21835,0.346
6496,21836,4.153
6496,21837,3.432
6496,21838,2.476
6496,21839,0.3
6496,21840,0.337
6496,21841,0.35
6496,21842,0.348
6496,21843,0.325
6496,21844,2.148
6496,21845,1.417
6496,21846,0.517
6496,21847,1.388
6496,21848,0.888
6496,21346,0.635
6496,21347,0.673
6496,21348,0.691
6496,21401,0.727
6496,21402,0.658
6496,21403,0.625
6496,21404,0.605
6496,21405,0.614
6496,21406,0.26
6496,21407,0.212
6496,21408,0.27
6496,21409,0.266
6496,21410,0.266
6496,21411,0.255
6496,21412,0.249
6496,21413,0.216
6496,21414,0.212
6496,21415,0.21
6496,21416,0.171
6496,21417,0.425
6496,21418,2.791
6496,21419,0.131
6496,21420,0.129
6496,21421,0.13
6496,21422,0.775
6496,21423,0.243
6496,21702,0.246
6496,21703,0.215
6496,21704,0.237
6496,21705,0.202
6496,21706,0.237
6496,21707,0.23
6496,21708,0.177
6496,21709,0.143
6496,21710,0.163
6496,21711,0.165
6496,21712,1.886
6496,21713,3.092
6496,21714,1.575
6496,21715,0.209
6496,21716,0.923
6496,21717,2.162
6496,21718,0.86
6496,21719,0.182
6496,21720,0.304
6496,21721,0.137
6496,21722,0.179
6496,21723,0.402
6496,21724,1.32
6496,21725,2.293
6496,21726,1.738
6496,21727,1.009
6496,21728,0.513
6496,21729,0.718
6496,21730,0.759
6496,21731,1.814
6496,21732,1.509
6496,21733,1.623
6496,21734,1.501
6496,21735,0.626
6496,21736,1.579
6496,21737,2.116
6496,21738,1.84
6496,21739,0.318
6496,21740,1.881
6496,21741,1.553
6496,21742,2.474
6496,21743,0.61
6496,21744,0.878
6496,21745,1.604
6496,21746,0.968
6496,21747,1.45
6496,21748,0.341
6496,21801,0.247
6496,21802,0.212
6496,21803,0.178
6496,21301,0.294
6496,21302,0.285
6496,21303,0.285
6496,21304,0.285
6496,21305,0.284
6496,21306,0.256
6496,21307,0.245
6496,21308,0.247
6496,21309,0.245
6496,21310,0.244
6496,21311,0.245
6496,21312,0.241
6496,21313,0.241
6496,21314,0.238
6496,21315,0.228
6496,21316,0.17
6496,21317,0.167
6496,21318,3.479
6496,21319,1.529
6496,21320,0.601
6496,21321,0.982
6496,21322,0.918
6496,21323,0.289
6496,21324,0.376
6496,21325,0.326
6496,21326,2.614
6496,21327,0.611
6496,21328,0.565
6496,21329,3.271
6496,21330,2.451
6496,21331,3.472
6496,21332,1.869
6496,21333,1.124
6496,21334,2.001
6496,21335,3.265
6496,21336,2.662
6496,21337,4.69
6496,21338,2.378
6496,21339,4.955
6496,21340,0.597
6496,21341,0.429
6496,21342,0.846
6496,21343,1.726
6496,21344,1.101
6496,21345,1.583
6496,21438,0.228
6496,21439,0.228
6496,21440,0.308
6496,21441,0.274
6496,21442,0.349
6496,21443,0.297
6496,21444,0.653
6496,21445,0.329
6496,21446,0.316
6496,21447,1.441
6496,21448,0.719
6496,21501,0.205
6496,21502,0.153
6496,21503,0.278
6496,21504,0.216
6496,21505,0.217
6496,21506,0.274
6496,21507,0.156
6496,21508,0.163
6496,21509,0.21
6496,21510,0.156
6496,21511,0.2
6496,21512,0.165
6496,21513,0.66
6496,21514,1.361
6496,21515,0.493
6496,21424,0.233
6496,21425,0.143
6496,21426,0.143
6496,21427,0.99
6496,21428,0.255
6496,21429,1.016
6496,21430,1.426
6496,21431,4.955
6496,21432,1.358
6496,21433,0.591
6496,21434,2.506
6496,21435,0.341
6496,21436,0.225
6496,21437,1.027
6496,21530,1.204
6496,21531,2.224
6496,21532,3.033
6496,21533,1.214
6496,21534,4.324
6496,21535,0.721
6496,21536,0.835
6496,21537,1.374
6496,21538,0.763
6496,21539,3.205
6496,21540,2.381
6496,21541,0.518
6496,21542,1.756
6496,21543,0.843
6496,21544,1.8
6496,21545,1.777
6496,21546,0.494
6496,21520,0.137
6496,21521,0.149
6496,21522,0.332
6496,21523,1.719
6496,21524,0.607
6496,21525,1.821
6496,21526,2.292
6496,21527,0.675
6496,21528,0.267
6496,21516,0.88
6496,21517,0.5
6496,21518,2.352
6496,21519,0.19
6496,21529,3.157
6496,22207,0.152
6496,22208,0.137
6496,22209,0.152
6496,22210,0.164
6496,22211,0.133
6496,22212,1.899
6496,22204,0.148
6496,22205,0.162
6496,22206,0.113
6496,22220,0.159
6496,22221,0.145
6496,22222,0.17
6496,22223,0.129
6496,22224,0.181
6496,22225,0.234
6496,22226,0.22
6496,22227,0.524
6496,22228,0.23
6496,22229,0.651
6496,22230,0.217
6496,22231,0.262
6496,22232,0.171
6496,22233,0.15
6496,22234,0.145
6496,22235,0.119
6496,22236,0.239
6496,22237,1.744
6496,22238,1.664
6496,22239,0.24
6496,22240,0.217
6496,22241,0.283
6496,22242,0.287
6496,22243,2.286
6496,22244,1.415
6496,22245,2.789
6496,22246,0.819
6496,22247,1.812
6496,22248,0.592
6496,22301,1.294
6496,22302,0.141
6496,22303,0.172
6496,22304,0.148
6496,22213,2.598
6496,22214,0.187
6496,22215,0.151
6496,22216,0.14
6496,22217,0.238
6496,22218,0.179
6496,22219,0.215
6496,22404,0.239
6496,22405,0.234
6496,22406,0.234
6496,22407,0.217
6496,22408,0.216
6496,22409,0.234
6496,22410,0.233
6496,22411,0.23
6496,22412,1.852
6496,22413,3.006
6496,22414,0.813
6496,22415,0.487
6496,22416,2.446
6496,22417,1.048
6496,22418,0.389
6496,22419,0.303
6496,22420,0.202
6496,22421,0.21
6496,22422,0.754
6496,22423,0.565
6496,22424,3.499
6496,22425,3.606
6496,22426,2.073
6496,22427,1.542
6496,22428,1.587
6496,22429,0.679
6496,22430,0.281
6496,22431,1.074
6496,22432,2.517
6496,22433,2.678
6496,22434,0.872
6496,22435,0.342
6496,22436,1.817
6496,22437,2.346
6496,22438,1.486
6496,22439,4.133
6496,22440,1.469
6496,22441,0.547
6496,22442,1.734
6496,22443,0.989
6496,22444,0.99
6496,22445,0.685
6496,22446,0.434
6496,22447,0.393
6496,22448,0.376
6496,21946,0.729
6496,21947,0.735
6496,21948,0.805
6496,22001,0.696
6496,22002,0.611
6496,22003,0.672
6496,22004,0.24
6496,22005,0.337
6496,22006,0.354
6496,22007,0.268
6496,22008,0.166
6496,22009,0.17
6496,22010,0.133
6496,22011,0.17
6496,22012,1.827
6496,22013,3.079
6496,22014,1.084
6496,22015,0.201
6496,22016,0.227
6496,22017,0.176
6496,22018,0.174
6496,22019,0.137
6496,22020,0.183
6496,22021,0.398
6496,22022,0.258
6496,22023,0.173
6496,22024,0.21
6496,22025,0.253
6496,22026,0.572
6496,22305,0.164
6496,22306,0.173
6496,22307,0.135
6496,22308,0.174
6496,22309,0.157
6496,22310,0.154
6496,22311,0.173
6496,22312,1.894
6496,22313,3.042
6496,22314,1.503
6496,22315,0.17
6496,22316,0.174
6496,22317,0.273
6496,22318,1.906
6496,22319,2.68
6496,22320,0.303
6496,22321,0.272
6496,22322,0.171
6496,22323,0.155
6496,22324,0.178
6496,22325,0.141
6496,22326,0.162
6496,22327,0.166
6496,22328,1.268
6496,22329,2.629
6496,22330,0.567
6496,22331,0.197
6496,22332,0.17
6496,22333,0.144
6496,22334,0.153
6496,22335,0.163
6496,22336,0.79
6496,22337,4.758
6496,22338,6.42
6496,22339,4.409
6496,22340,2.969
6496,22341,2.873
6496,22342,1.315
6496,22343,2.046
6496,22344,1.953
6496,22345,1.961
6496,22346,2.867
6496,22347,1.634
6496,22348,0.811
6496,22401,0.878
6496,22402,0.224
6496,22403,0.226
6496,21901,1.309
6496,21902,0.299
6496,21903,0.224
6496,21904,0.156
6496,21905,0.176
6496,21906,0.143
6496,21907,0.186
6496,21908,0.138
6496,21909,0.201
6496,21910,0.127
6496,21911,0.175
6496,21912,1.864
6496,21913,3.036
6496,21914,1.348
6496,21915,0.184
6496,21916,0.242
6496,21917,0.232
6496,21918,0.14
6496,21919,0.187
6496,21920,0.177
6496,21921,0.124
6496,21922,0.188
6496,21923,0.174
6496,21924,0.218
6496,21925,0.294
6496,21926,0.246
6496,21927,0.616
6496,21928,0.471
6496,21929,0.262
6496,21930,0.322
6496,21931,0.222
6496,21932,0.166
6496,21933,0.164
6496,21934,0.18
6496,21935,0.28
6496,21936,0.366
6496,21937,1.967
6496,21938,1.94
6496,21939,0.731
6496,21940,1.726
6496,21941,0.696
6496,21942,1.463
6496,21943,0.943
6496,21944,0.775
6496,21945,0.782
6496,22038,1.854
6496,22039,0.402
6496,22040,0.367
6496,22041,0.314
6496,22042,0.368
6496,22043,0.333
6496,22044,0.354
6496,22045,0.898
6496,22046,0.552
6496,22047,0.515
6496,22048,0.343
6496,22101,0.242
6496,22102,0.26
6496,22103,0.247
6496,22104,0.241
6496,22105,0.24
6496,22106,0.207
6496,22107,0.191
6496,22108,0.197
6496,22109,0.183
6496,22110,0.206
6496,22111,0.169
6496,22112,1.918
6496,22113,2.356
6496,22114,0.175
6496,22115,0.298
6496,22116,2.554
6496,22117,0.259
6496,22118,0.173
6496,22027,0.264
6496,22028,0.537
6496,22029,0.279
6496,22030,1.16
6496,22031,1.325
6496,22032,0.986
6496,22033,0.59
6496,22034,0.222
6496,22035,0.16
6496,22036,0.308
6496,22037,1.713
6496,22130,0.144
6496,22131,0.149
6496,22132,0.117
6496,22133,0.158
6496,22134,0.128
6496,22135,0.159
6496,22136,0.174
6496,22137,1.686
6496,22138,1.654
6496,22139,0.141
6496,22140,0.237
6496,22141,0.203
6496,22142,0.177
6496,22143,0.172
6496,22144,0.277
6496,22145,0.404
6496,22146,0.288
6496,22147,0.239
6496,22148,0.185
6496,22201,0.12
6496,22202,0.173
